,poa_global,poa_direct,poa_diffuse,temp_air,wind_speed
2005-06-28 11:00:00+07:00,341.53964877840156,43.0586711565318,298.4809776218698,20.57,1.9
2005-06-28 12:00:00+07:00,844.81156952645,641.3558362075311,203.45573331891887,21.37,1.9
2005-06-28 13:00:00+07:00,942.708730446704,771.9069526473874,170.8017777993166,21.66,1.8
2005-06-28 14:00:00+07:00,692.081266769798,366.69291133668247,325.3883554331156,21.96,1.7
2005-06-28 15:00:00+07:00,544.9191192497555,200.5843638509364,344.3347553988191,22.25,1.6
2005-06-28 16:00:00+07:00,69.33226662889088,0.0,69.33226662889088,21.72,1.4
2005-06-28 17:00:00+07:00,545.916170563244,351.4319928280468,194.48417773519716,21.18,1.3
2005-06-28 18:00:00+07:00,370.9698647045942,187.38088698579975,183.5889777187945,20.64,1.1
2005-06-28 19:00:00+07:00,199.0613729962372,33.86475085221748,165.1966221440197,19.82,1.4
2005-06-28 20:00:00+07:00,74.54346665274926,0.0,74.54346665274926,19.0,1.7
2005-06-28 21:00:00+07:00,54.84728886536186,0.0,54.84728886536186,18.18,2.0
2005-06-28 22:00:00+07:00,3.649066664678467,-0.0,3.649066664678467,17.34,1.9
2005-06-28 23:00:00+07:00,0.0,0.0,0.0,16.51,1.8
2005-06-29 00:00:00+07:00,0.0,0.0,0.0,15.67,1.7
2005-06-29 01:00:00+07:00,0.0,0.0,0.0,15.32,1.7
2005-06-29 02:00:00+07:00,0.0,0.0,0.0,14.97,1.6
2005-06-29 03:00:00+07:00,0.0,0.0,0.0,14.62,1.5
2005-06-29 04:00:00+07:00,0.0,0.0,0.0,15.35,1.6
2005-06-29 05:00:00+07:00,15.800977770984762,0.0,15.800977770984762,16.07,1.7
2005-06-29 06:00:00+07:00,9.122666661696169,-0.0,9.122666661696169,16.79,1.8
2005-06-29 07:00:00+07:00,20.982133321901184,0.0,20.982133321901184,17.87,2.1
2005-06-29 08:00:00+07:00,47.43786664082007,0.0,47.43786664082007,18.94,2.5
2005-06-29 09:00:00+07:00,192.05759360502736,8.428793703443267,183.6287999015841,20.02,2.9
2005-06-29 10:00:00+07:00,489.0446369815053,239.0064148553794,250.03822212612587,20.87,3.0
2005-06-29 11:00:00+07:00,737.8660286385939,542.6970508825206,195.16897775607328,21.72,3.1
2005-06-29 12:00:00+07:00,772.2393463036383,519.7381019186741,252.50124438496414,22.57,3.3
2005-06-29 13:00:00+07:00,801.8475455033392,530.1009677949828,271.7465777083564,23.11,3.2
2005-06-29 14:00:00+07:00,692.0538589958428,365.7824813411678,326.27137765467506,23.65,3.0
2005-06-29 15:00:00+07:00,705.7465344568213,421.6262678801208,284.1202665767006,24.18,2.9
2005-06-29 16:00:00+07:00,740.6728824198774,571.5266601968268,169.14622222305061,24.11,2.6
2005-06-29 17:00:00+07:00,618.9090096023864,502.17140957554574,116.73760002684068,24.03,2.3
2005-06-29 18:00:00+07:00,421.2814514220944,307.37487363918046,113.90657778291396,23.95,2.0
2005-06-29 19:00:00+07:00,229.68556825014383,140.6270793609236,89.05848888922024,22.23,2.0
2005-06-29 20:00:00+07:00,91.61902219173649,0.0,91.61902219173649,20.51,2.1
2005-06-29 21:00:00+07:00,49.870844426716324,0.0,49.870844426716324,18.79,2.1
2005-06-29 22:00:00+07:00,14.771733326374633,0.0,14.771733326374633,17.51,2.2
2005-06-29 23:00:00+07:00,0.0,0.0,0.0,16.23,2.3
2005-06-30 00:00:00+07:00,0.0,0.0,0.0,14.95,2.3
2005-06-30 01:00:00+07:00,0.0,0.0,0.0,14.24,2.2
2005-06-30 02:00:00+07:00,0.0,0.0,0.0,13.53,2.1
2005-06-30 03:00:00+07:00,0.0,0.0,0.0,12.82,2.0
2005-06-30 04:00:00+07:00,0.0,0.0,0.0,13.92,1.9
2005-06-30 05:00:00+07:00,14.888711104815144,0.0,14.888711104815144,15.02,1.9
2005-06-30 06:00:00+07:00,18.245333323392337,-0.0,18.245333323392337,16.12,1.9
2005-06-30 07:00:00+07:00,93.44789149711119,10.042718198024595,83.40517329908658,17.91,1.8
2005-06-30 08:00:00+07:00,203.76979121113646,78.9401201468806,124.82967106425586,19.7,1.8
2005-06-30 09:00:00+07:00,395.76729266989935,242.59814603966646,153.1691466302329,21.48,1.7
2005-06-30 10:00:00+07:00,566.8525058863589,388.8528170291984,177.99968885716052,22.53,1.7
2005-06-30 11:00:00+07:00,620.7413144451673,396.50091450555885,224.2403999396084,23.58,1.8
2005-06-30 12:00:00+07:00,690.2751795317937,454.5938373697311,235.6813421620626,24.62,1.8
2005-06-30 13:00:00+07:00,739.9210650471691,493.0619806641435,246.85908438302562,25.12,1.7
2005-06-30 14:00:00+07:00,749.286863467589,530.4523212853959,218.83454218219313,25.62,1.6
2005-06-30 15:00:00+07:00,669.5848583878712,440.7420228892942,228.84283549857707,26.11,1.6
2005-06-30 16:00:00+07:00,508.45219864852834,289.2378698320762,219.21432881645214,25.97,1.4
2005-06-30 17:00:00+07:00,370.46372636285264,177.8429797691529,192.62074659369972,25.82,1.3
2005-06-30 18:00:00+07:00,304.0673253449447,154.5014231705056,149.56590217443915,25.68,1.2
2005-06-30 19:00:00+07:00,149.12112777119032,56.392763357745224,92.72836441344509,24.31,1.5
2005-06-30 20:00:00+07:00,79.42365330117418,0.0,79.42365330117418,22.94,1.8
2005-06-30 21:00:00+07:00,43.70642664574086,0.0,43.70642664574086,21.56,2.1
2005-06-30 22:00:00+07:00,7.936719995675665,-0.0,7.936719995675665,20.34,1.7
2005-06-30 23:00:00+07:00,0.0,0.0,0.0,14.21,1.3
2006-07-01 00:00:00+07:00,0.0,0.0,0.0,15.13,1.4
2006-07-01 01:00:00+07:00,0.0,0.0,0.0,16.05,1.5
2006-07-01 02:00:00+07:00,0.0,0.0,0.0,16.97,1.7
2006-07-01 03:00:00+07:00,0.0,-0.0,0.0,17.89,1.8
2006-07-01 04:00:00+07:00,0.0,0.0,0.0,18.81,1.9
2006-07-01 05:00:00+07:00,2.18943999880708,-0.0,2.18943999880708,19.73,2.0
2006-07-01 06:00:00+07:00,24.942328876098134,0.0,24.942328876098134,20.65,2.1
2006-07-01 07:00:00+07:00,126.69643298979372,14.563188589918102,112.13324439987562,21.57,2.2
2006-07-01 08:00:00+07:00,272.79162519064107,189.76806962928657,83.02355556135447,22.48,2.4
2006-07-01 09:00:00+07:00,459.0375427894536,344.2771872295903,114.76035555986331,23.4,2.5
2006-07-01 10:00:00+07:00,662.0318669057433,555.7735557591759,106.25831114656734,24.32,2.6
2006-07-01 11:00:00+07:00,825.6364941781603,716.4244941259701,109.21200005219023,25.24,2.7
2006-07-01 12:00:00+07:00,866.5950807583251,689.3668140846997,177.22826667362534,26.16,2.8
2006-07-01 13:00:00+07:00,879.8687768427395,667.7932213037523,212.07555553898723,27.08,2.9
2006-07-01 14:00:00+07:00,806.0276807538316,547.4679474796473,258.5597332741844,28.0,3.0
2006-07-01 15:00:00+07:00,806.955025915669,596.0784926056971,210.876533309972,29.2,2.3
2006-07-01 16:00:00+07:00,781.9431261652455,659.7782372357642,122.1648889294813,28.96,2.1
2006-07-01 17:00:00+07:00,617.7338156225085,506.3820822588551,111.35173336365337,28.71,1.9
2006-07-01 18:00:00+07:00,423.4303556885016,320.06155567508125,103.36880001342034,28.47,1.7
2006-07-01 19:00:00+07:00,228.44924530748224,137.77093419819366,90.67831110928859,26.43,1.9
2006-07-01 20:00:00+07:00,79.60764442522517,0.0,79.60764442522517,24.39,2.1
2006-07-01 21:00:00+07:00,55.320888862379554,0.0,55.320888862379554,22.35,2.3
2006-07-01 22:00:00+07:00,13.68399999254425,-0.0,13.68399999254425,20.95,2.2
2006-07-01 23:00:00+07:00,0.0,0.0,0.0,19.55,2.2
2006-07-02 00:00:00+07:00,0.0,0.0,0.0,18.15,2.1
2006-07-02 01:00:00+07:00,0.0,0.0,0.0,17.38,2.1
2006-07-02 02:00:00+07:00,0.0,0.0,0.0,16.61,2.0
2006-07-02 03:00:00+07:00,0.0,0.0,0.0,15.85,2.0
2006-07-02 04:00:00+07:00,0.0,0.0,0.0,16.86,2.1
2006-07-02 05:00:00+07:00,1.8245333323392334,-0.0,1.8245333323392334,17.86,2.2
2006-07-02 06:00:00+07:00,9.122666661696169,-0.0,9.122666661696169,18.87,2.3
2006-07-02 07:00:00+07:00,117.92310182988277,3.2756352218680003,114.64746660801477,21.25,2.0
2006-07-02 08:00:00+07:00,262.67141169428794,151.20998949211344,111.46142220217453,23.62,1.7
2006-07-02 09:00:00+07:00,448.96792395277373,323.90374618029784,125.06417777247592,26.0,1.4
2006-07-02 10:00:00+07:00,637.8283361891929,506.45953617577254,131.36880001342033,27.22,1.8
2006-07-02 11:00:00+07:00,755.1408023372003,581.8134245632332,173.32737777396704,28.43,2.1
2006-07-02 12:00:00+07:00,911.3933027363022,772.3161471406513,139.0771555956509,29.64,2.4
2006-07-02 13:00:00+07:00,934.4388857429603,766.5493746098134,167.88951113314698,29.88,2.4
2006-07-02 14:00:00+07:00,835.484661938196,596.7372842015077,238.7473777366883,30.11,2.5
2006-07-02 15:00:00+07:00,877.8453043560085,725.8152598830665,152.03004447294197,30.34,2.6
2006-07-02 16:00:00+07:00,758.0224157129446,612.4838379151191,145.53857779782544,29.94,2.5
2006-07-02 17:00:00+07:00,617.6179607773238,507.17849407984005,110.43946669748375,29.53,2.3
2006-07-02 18:00:00+07:00,423.18387317322157,320.72733982597083,102.45653334725073,29.13,2.2
2006-07-02 19:00:00+07:00,227.99036699109928,138.2243225479803,89.76604444311897,27.19,2.3
2006-07-02 20:00:00+07:00,83.87653330997198,0.0,83.87653330997198,25.26,2.4
2006-07-02 21:00:00+07:00,55.320888862379554,0.0,55.320888862379554,23.32,2.6
2006-07-02 22:00:00+07:00,13.68399999254425,-0.0,13.68399999254425,22.19,2.4
2006-07-02 23:00:00+07:00,0.0,0.0,0.0,21.05,2.3
2006-07-03 00:00:00+07:00,0.0,0.0,0.0,19.92,2.1
2006-07-03 01:00:00+07:00,0.0,0.0,0.0,19.13,2.0
2006-07-03 02:00:00+07:00,0.0,0.0,0.0,18.34,1.9
2006-07-03 03:00:00+07:00,0.0,0.0,0.0,17.56,1.8
2006-07-03 04:00:00+07:00,0.0,0.0,0.0,18.52,1.9
2006-07-03 05:00:00+07:00,1.8245333323392334,-0.0,1.8245333323392334,19.49,2.0
2006-07-03 06:00:00+07:00,9.122666661696169,-0.0,9.122666661696169,20.45,2.2
2006-07-03 07:00:00+07:00,20.069866655731566,0.0,20.069866655731566,22.24,2.2
2006-07-03 08:00:00+07:00,139.0322306432973,4.724319604092754,134.30791103920455,24.04,2.2
2006-07-03 09:00:00+07:00,251.20423202272,37.476321020794224,213.72791100192578,25.83,2.2
2006-07-03 10:00:00+07:00,256.10290350342865,18.416414740956167,237.6864887624725,25.66,2.3
2006-07-03 11:00:00+07:00,311.79587390203744,29.174362940372728,282.62151096166474,25.49,2.5
2006-07-03 12:00:00+07:00,672.9122562445341,372.00887857494746,300.9033776695866,25.32,2.6
2006-07-03 13:00:00+07:00,274.4905419693232,6.137919892405249,268.35262207691795,24.81,2.6
2006-07-03 14:00:00+07:00,827.8920877966029,583.9927989536083,243.89928884299462,24.3,2.5
2006-07-03 15:00:00+07:00,914.8201665128411,796.6430997885167,118.17706672432445,23.78,2.5
2006-07-03 16:00:00+07:00,623.7258276403572,372.26600549484647,251.45982214551083,23.33,2.5
2006-07-03 17:00:00+07:00,518.635732069164,307.2514654626404,211.3842666065236,22.87,2.6
2006-07-03 18:00:00+07:00,137.75226659161214,0.0,137.75226659161214,22.41,2.6
2006-07-03 19:00:00+07:00,85.75306661994398,0.0,85.75306661994398,21.96,2.4
2006-07-03 20:00:00+07:00,41.96426664380237,-0.0,41.96426664380237,21.51,2.1
2006-07-03 21:00:00+07:00,12.771733326374633,-0.0,12.771733326374633,21.06,1.8
2006-07-03 22:00:00+07:00,11.859466660205017,-0.0,11.859466660205017,20.6,1.8
2006-07-03 23:00:00+07:00,0.0,0.0,0.0,20.15,1.8
2006-07-04 00:00:00+07:00,0.0,0.0,0.0,19.69,1.8
2006-07-04 01:00:00+07:00,0.0,0.0,0.0,19.67,1.9
2006-07-04 02:00:00+07:00,0.0,0.0,0.0,19.65,2.0
2006-07-04 03:00:00+07:00,0.0,0.0,0.0,19.63,2.0
2006-07-04 04:00:00+07:00,0.0,0.0,0.0,19.97,2.2
2006-07-04 05:00:00+07:00,1.8245333323392334,-0.0,1.8245333323392334,20.3,2.4
2006-07-04 06:00:00+07:00,8.21039999552655,-0.0,8.21039999552655,20.64,2.6
2006-07-04 07:00:00+07:00,20.069866655731566,0.0,20.069866655731566,20.99,2.9
2006-07-04 08:00:00+07:00,77.54266662441742,0.0,77.54266662441742,21.33,3.2
2006-07-04 09:00:00+07:00,199.530660001983,11.252793435720402,188.2778665662626,21.68,3.5
2006-07-04 10:00:00+07:00,314.15918992478936,50.96416783743337,263.195022087356,22.49,3.2
2006-07-04 11:00:00+07:00,379.8647084550699,72.4422197224204,307.42248873264947,23.3,3.0
2006-07-04 12:00:00+07:00,375.1239000654138,50.95323356774411,324.1706664976697,24.1,2.8
2006-07-04 13:00:00+07:00,433.71626579826574,82.35875486642395,351.3575109318418,25.17,2.9
2006-07-04 14:00:00+07:00,850.0087506493671,622.5359506806813,227.47279996868582,26.24,3.0
2006-07-04 15:00:00+07:00,793.6316944321924,573.3343611311673,220.29733330102508,27.3,3.0
2006-07-04 16:00:00+07:00,603.1578372967181,338.0083262754073,265.14951102131073,27.83,2.9
2006-07-04 17:00:00+07:00,601.6832362387612,471.34368066995097,130.33955556881023,28.35,2.8
2006-07-04 18:00:00+07:00,402.93012951493245,265.94230730977563,136.98782220515685,28.88,2.6
2006-07-04 19:00:00+07:00,228.28292965902568,135.9555518850586,92.32737777396706,27.51,2.6
2006-07-04 20:00:00+07:00,83.78879997614159,0.0,83.78879997614159,26.14,2.5
2006-07-04 21:00:00+07:00,53.73031108692134,0.0,53.73031108692134,24.76,2.4
2006-07-04 22:00:00+07:00,9.122666661696169,-0.0,9.122666661696169,24.02,2.5
2006-07-04 23:00:00+07:00,0.0,0.0,0.0,23.28,2.6
2006-07-05 00:00:00+07:00,0.0,0.0,0.0,22.54,2.6
2006-07-05 01:00:00+07:00,0.0,0.0,0.0,21.79,2.3
2006-07-05 02:00:00+07:00,0.0,0.0,0.0,21.05,1.9
2006-07-05 03:00:00+07:00,0.0,0.0,0.0,20.31,1.6
2006-07-05 04:00:00+07:00,0.0,0.0,0.0,20.77,1.8
2006-07-05 05:00:00+07:00,1.8245333323392334,-0.0,1.8245333323392334,21.23,2.0
2006-07-05 06:00:00+07:00,8.21039999552655,-0.0,8.21039999552655,21.69,2.2
2006-07-05 07:00:00+07:00,20.069866655731566,0.0,20.069866655731566,22.37,2.9
2006-07-05 08:00:00+07:00,140.6469555505344,5.397533400550077,135.2494221499843,23.06,3.5
2006-07-05 09:00:00+07:00,317.04512258182103,100.44556712484703,216.59955545697397,23.74,4.2
2006-07-05 10:00:00+07:00,445.1791434995253,185.6559436098704,259.5231998896549,24.23,4.5
2006-07-05 11:00:00+07:00,295.551038634933,22.227661002625155,273.3233776323078,24.71,4.7
2006-07-05 12:00:00+07:00,574.6986150612054,240.49221520733803,334.2063998538673,25.19,5.0
2006-07-05 13:00:00+07:00,519.2246806038429,158.75588077681624,360.4687998270266,25.47,4.8
2006-07-05 14:00:00+07:00,813.1118125627014,559.7917237286537,253.3200888340477,25.75,4.6
2006-07-05 15:00:00+07:00,329.9709428869123,27.338054158736284,302.63288872817606,26.03,4.4
2006-07-05 16:00:00+07:00,592.093944682583,322.79252255496607,269.301422127617,25.58,4.2
2006-07-05 17:00:00+07:00,414.81157360029397,149.60437371809482,265.2071998821991,25.12,4.0
2006-07-05 18:00:00+07:00,325.3429384791874,116.047205234826,209.2957332443614,24.66,3.8
2006-07-05 19:00:00+07:00,183.25540724714244,22.380473993834155,160.87493325330828,22.89,3.6
2006-07-05 20:00:00+07:00,106.13893328313128,0.0,106.13893328313128,21.12,3.4
2006-07-05 21:00:00+07:00,44.818044420751725,0.0,44.818044420751725,19.35,3.2
2006-07-05 22:00:00+07:00,10.947199994035401,-0.0,10.947199994035401,18.58,3.4
2006-07-05 23:00:00+07:00,0.0,0.0,0.0,17.82,3.5
2006-07-06 00:00:00+07:00,0.0,0.0,0.0,17.05,3.6
2006-07-06 01:00:00+07:00,0.0,0.0,0.0,16.7,3.5
2006-07-06 02:00:00+07:00,0.0,0.0,0.0,16.35,3.3
2006-07-06 03:00:00+07:00,0.0,0.0,0.0,16.0,3.2
2006-07-06 04:00:00+07:00,0.0,0.0,0.0,15.96,3.2
2006-07-06 05:00:00+07:00,1.8245333323392334,-0.0,1.8245333323392334,15.91,3.3
2006-07-06 06:00:00+07:00,8.21039999552655,-0.0,8.21039999552655,15.87,3.3
2006-07-06 07:00:00+07:00,20.069866655731566,0.0,20.069866655731566,16.55,3.1
2006-07-06 08:00:00+07:00,28.280266651258117,0.0,28.280266651258117,17.22,2.9
2006-07-06 09:00:00+07:00,68.41999996272125,0.0,68.41999996272125,17.9,2.7
2006-07-06 10:00:00+07:00,177.1822799687957,1.085568953449554,176.09671101534616,18.72,2.7
2006-07-06 11:00:00+07:00,228.01778512183927,3.5124519102831853,224.5053332115561,19.53,2.7
2006-07-06 12:00:00+07:00,361.0573671689391,42.56501178055799,318.4923553883811,20.34,2.6
2006-07-06 13:00:00+07:00,490.42964702705706,130.6334694260634,359.79617760099364,20.83,2.8
2006-07-06 14:00:00+07:00,574.0595876857614,220.30972117914482,353.74986650661657,21.32,3.0
2006-07-06 15:00:00+07:00,530.5612457660427,189.28497925644376,341.2762665095989,21.8,3.2
2006-07-06 16:00:00+07:00,428.72858305911745,96.88529433541478,331.84328872370264,21.55,3.1
2006-07-06 17:00:00+07:00,306.2880160700095,45.88828287038264,260.3997331996269,21.3,2.9
2006-07-06 18:00:00+07:00,307.62824654376413,91.8824688637395,215.74577768002462,21.05,2.7
2006-07-06 19:00:00+07:00,161.8017920670059,10.692903256816587,151.1088888101893,19.71,2.5
2006-07-06 20:00:00+07:00,85.89928884299462,0.0,85.89928884299462,18.37,2.3
2006-07-06 21:00:00+07:00,53.43786664082007,0.0,53.43786664082007,17.02,2.1
2006-07-06 22:00:00+07:00,11.859466660205017,-0.0,11.859466660205017,16.33,2.3
2006-07-06 23:00:00+07:00,0.0,0.0,0.0,15.63,2.6
2006-07-07 00:00:00+07:00,0.0,0.0,0.0,14.94,2.9
2006-07-07 01:00:00+07:00,0.0,0.0,0.0,14.5,2.9
2006-07-07 02:00:00+07:00,0.0,0.0,0.0,14.06,2.9
2006-07-07 03:00:00+07:00,0.0,0.0,0.0,13.62,2.9
2006-07-07 04:00:00+07:00,0.0,0.0,0.0,13.82,3.0
2006-07-07 05:00:00+07:00,1.8245333323392334,-0.0,1.8245333323392334,14.01,3.0
2006-07-07 06:00:00+07:00,8.21039999552655,-0.0,8.21039999552655,14.21,3.1
2006-07-07 07:00:00+07:00,19.157599989561948,0.0,19.157599989561948,15.84,3.2
2006-07-07 08:00:00+07:00,57.472799968685855,0.0,57.472799968685855,17.47,3.3
2006-07-07 09:00:00+07:00,152.465255307648,1.8827665004409877,150.582488807207,19.1,3.4
2006-07-07 10:00:00+07:00,253.45584009753628,18.506151333572628,234.94968876396365,19.75,3.5
2006-07-07 11:00:00+07:00,412.656224407455,100.88280233948394,311.77342206797107,20.4,3.7
2006-07-07 12:00:00+07:00,901.2982832410339,756.3324165405678,144.96586670046605,21.05,3.8
2006-07-07 13:00:00+07:00,861.5038620477212,639.270706519172,222.23315552854916,21.24,3.7
2006-07-07 14:00:00+07:00,747.2736958502223,457.21191816274194,290.0617776874804,21.43,3.6
2006-07-07 15:00:00+07:00,731.8884395066123,472.17110624286596,259.71733326374635,21.61,3.6
2006-07-07 16:00:00+07:00,391.95807973553104,82.38936877983095,309.5687109557001,21.49,3.4
2006-07-07 17:00:00+07:00,382.13560107462683,113.4198678675442,268.7157332070826,21.36,3.1
2006-07-07 18:00:00+07:00,273.91345908355123,55.776125857083606,218.1373332264676,21.23,2.9
2006-07-07 19:00:00+07:00,142.84270616084618,4.8272395677428905,138.0154665931033,19.82,2.5
2006-07-07 20:00:00+07:00,89.5775999522832,0.0,89.5775999522832,18.41,2.1
2006-07-07 21:00:00+07:00,41.11048886685301,0.0,41.11048886685301,17.0,1.7
2006-07-07 22:00:00+07:00,10.947199994035401,-0.0,10.947199994035401,16.2,1.8
2006-07-07 23:00:00+07:00,0.0,0.0,0.0,15.4,1.8
2006-07-08 00:00:00+07:00,0.0,0.0,0.0,14.6,1.8
2006-07-08 01:00:00+07:00,0.0,0.0,0.0,14.18,1.7
2006-07-08 02:00:00+07:00,0.0,0.0,0.0,13.77,1.6
2006-07-08 03:00:00+07:00,0.0,0.0,0.0,13.36,1.5
2006-07-08 04:00:00+07:00,0.0,0.0,0.0,13.74,1.6
2006-07-08 05:00:00+07:00,1.8245333323392334,-0.0,1.8245333323392334,14.12,1.7
2006-07-08 06:00:00+07:00,8.21039999552655,-0.0,8.21039999552655,14.51,1.8
2006-07-08 07:00:00+07:00,19.157599989561948,0.0,19.157599989561948,16.18,1.4
2006-07-08 08:00:00+07:00,83.01626662143512,0.0,83.01626662143512,17.84,1.0
2006-07-08 09:00:00+07:00,142.3727667742802,0.942189073379462,141.43057770090073,19.51,0.7
2006-07-08 10:00:00+07:00,203.3528583693929,4.361747365975944,198.99111100341696,20.26,0.6
2006-07-08 11:00:00+07:00,238.35873171659816,4.70148739873576,233.6572443178624,21.01,0.5
2006-07-08 12:00:00+07:00,295.0561905832571,14.6393907338632,280.4167998493939,21.76,0.5
2006-07-08 13:00:00+07:00,411.6912449574563,67.98280069029299,343.7084442671633,21.99,0.6
2006-07-08 14:00:00+07:00,436.47344501362977,85.94046741412726,350.53297759950254,22.22,0.7
2006-07-08 15:00:00+07:00,394.4896544173223,64.49445458731336,329.9951998300089,22.45,0.8
2006-07-08 16:00:00+07:00,358.3778101757533,57.66287699700254,300.7149331787508,22.22,0.9
2006-07-08 17:00:00+07:00,331.0518588417117,65.5351478636443,265.5167109780674,21.98,1.0
2006-07-08 18:00:00+07:00,300.2459139974574,83.88031409736445,216.36559990009297,21.74,1.1
2006-07-08 19:00:00+07:00,130.55439719306256,2.6908417062655605,127.86355548679698,20.41,1.4
2006-07-08 20:00:00+07:00,103.9342221708604,0.0,103.9342221708604,19.08,1.6
2006-07-08 21:00:00+07:00,24.631199986579652,-0.0,24.631199986579652,17.74,1.8
2006-07-08 22:00:00+07:00,10.947199994035401,-0.0,10.947199994035401,16.9,1.7
2006-07-08 23:00:00+07:00,0.0,0.0,0.0,16.05,1.6
2006-07-09 00:00:00+07:00,0.0,0.0,0.0,15.2,1.5
2006-07-09 01:00:00+07:00,0.0,0.0,0.0,14.51,1.4
2006-07-09 02:00:00+07:00,0.0,0.0,0.0,13.82,1.4
2006-07-09 03:00:00+07:00,0.0,0.0,0.0,13.14,1.3
2006-07-09 04:00:00+07:00,0.0,0.0,0.0,13.88,1.3
2006-07-09 05:00:00+07:00,0.9122666661696167,-0.0,0.9122666661696167,14.62,1.4
2006-07-09 06:00:00+07:00,8.21039999552655,-0.0,8.21039999552655,15.36,1.5
2006-07-09 07:00:00+07:00,33.75386664827582,0.0,33.75386664827582,17.02,1.2
2006-07-09 08:00:00+07:00,205.58648423985215,46.65875098057927,158.92773325927288,18.68,0.9
2006-07-09 09:00:00+07:00,322.86571497369863,111.41807062303094,211.44764435066767,20.34,0.7
2006-07-09 10:00:00+07:00,601.7699762635991,445.7001096078676,156.06986665573154,20.78,0.8
2006-07-09 11:00:00+07:00,694.0066685348261,481.3470241319682,212.6596444028579,21.22,0.9
2006-07-09 12:00:00+07:00,832.637261397834,634.0937947450847,198.54346665274926,21.65,1.1
2006-07-09 13:00:00+07:00,899.6488336632196,706.8827892201007,192.76604444311897,21.71,1.4
2006-07-09 14:00:00+07:00,818.9594279279893,571.8204946448581,247.13893328313128,21.77,1.7
2006-07-09 15:00:00+07:00,731.064194754518,471.40535037999194,259.6588443745261,21.83,2.0
2006-07-09 16:00:00+07:00,550.5921975203153,262.82935319052365,287.7628443297916,21.66,2.0
2006-07-09 17:00:00+07:00,337.387221180915,70.81202131362734,266.57519986728767,21.49,2.0
2006-07-09 18:00:00+07:00,259.137299432878,45.02921065102057,214.10808878185745,21.32,2.0
2006-07-09 19:00:00+07:00,164.52932285264032,12.420434042451017,152.1088888101893,20.11,2.0
2006-07-09 20:00:00+07:00,96.16817772774141,0.0,96.16817772774141,18.9,1.9
2006-07-09 21:00:00+07:00,48.584088863870704,0.0,48.584088863870704,17.69,1.8
2006-07-09 22:00:00+07:00,10.947199994035401,-0.0,10.947199994035401,17.28,2.0
2006-07-09 23:00:00+07:00,0.0,0.0,0.0,16.87,2.2
2006-07-10 00:00:00+07:00,0.0,0.0,0.0,16.46,2.5
2006-07-10 01:00:00+07:00,0.0,0.0,0.0,16.16,2.6
2006-07-10 02:00:00+07:00,0.0,0.0,0.0,15.87,2.8
2006-07-10 03:00:00+07:00,0.0,0.0,0.0,15.58,3.0
2006-07-10 04:00:00+07:00,0.0,0.0,0.0,15.46,3.3
2006-07-10 05:00:00+07:00,0.9122666661696167,-0.0,0.9122666661696167,15.35,3.6
2006-07-10 06:00:00+07:00,8.21039999552655,-0.0,8.21039999552655,15.23,3.8
2006-07-10 07:00:00+07:00,54.735999970177,0.0,54.735999970177,15.5,4.2
2006-07-10 08:00:00+07:00,256.3694560893681,155.67976721356817,100.6896888757999,15.77,4.6
2006-07-10 09:00:00+07:00,257.54091242127276,45.403579194805175,212.13733322646758,16.04,5.0
2006-07-10 10:00:00+07:00,269.6326470190157,26.267847147254574,243.3647998717611,17.04,4.7
2006-07-10 11:00:00+07:00,322.9948334643558,36.548789170351846,286.44604429400397,18.04,4.5
2006-07-10 12:00:00+07:00,409.1872562895835,77.10432312574422,332.0829331638393,19.04,4.2
2006-07-10 13:00:00+07:00,335.55624021326867,24.800684823396395,310.75555538987226,19.8,4.0
2006-07-10 14:00:00+07:00,238.451772393416,1.2331947447055525,237.21857764871046,20.56,3.9
2006-07-10 15:00:00+07:00,302.7297058098696,16.780817074237806,285.9488887356318,21.32,3.7
2006-07-10 16:00:00+07:00,216.71304550692204,2.271890067841856,214.44115543908018,21.62,3.7
2006-07-10 17:00:00+07:00,202.1941978698789,4.115353532631546,198.07884433724735,21.91,3.7
2006-07-10 18:00:00+07:00,194.8524728522544,10.22367295067031,184.6287999015841,22.2,3.7
2006-07-10 19:00:00+07:00,144.03343746365547,5.959481981331939,138.07395548232353,20.86,3.4
2006-07-10 20:00:00+07:00,85.89928884299462,0.0,85.89928884299462,19.53,3.1
2006-07-10 21:00:00+07:00,16.4207999910531,-0.0,16.4207999910531,18.19,2.7
2006-07-10 22:00:00+07:00,0.9122666661696167,-0.0,0.9122666661696167,17.39,2.8
2006-07-10 23:00:00+07:00,0.0,0.0,0.0,16.59,2.9
2006-07-11 00:00:00+07:00,0.0,0.0,0.0,15.79,3.0
2006-07-11 01:00:00+07:00,0.0,0.0,0.0,15.29,3.0
2006-07-11 02:00:00+07:00,0.0,0.0,0.0,14.8,3.0
2006-07-11 03:00:00+07:00,0.0,0.0,0.0,14.3,3.0
2006-07-11 04:00:00+07:00,0.0,0.0,0.0,14.76,3.2
2006-07-11 05:00:00+07:00,0.0,-0.0,0.0,15.23,3.4
2006-07-11 06:00:00+07:00,7.298133329356934,-0.0,7.298133329356934,15.69,3.6
2006-07-11 07:00:00+07:00,39.22746664529352,0.0,39.22746664529352,16.82,3.5
2006-07-11 08:00:00+07:00,201.7413406905761,44.72587409747283,157.01546659310327,17.96,3.4
